"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that a shard can only be related to one config server.","20201","test_only_one_config_server_relation","tests.integration.sharding_tests","Mon Aug 05 01:53:01 UTC 2024","passed","Mon Aug 05 01:53:21 UTC 2024","","test_sharding_relations","",""
"","1054178","test_tls_inconsistent_rels","tests.integration.sharding_tests","Mon Aug 05 02:43:11 UTC 2024","passed","Mon Aug 05 03:00:45 UTC 2024","","test_sharding_tls","",""
"Test that an application can request additional databases using the same interface.","26139","test_an_application_can_request_multiple_databases","tests.integration.relation_tests.new_relations","Mon Aug 05 02:01:48 UTC 2024","passed","Mon Aug 05 02:02:14 UTC 2024","","test_charm_relations","",""
"Build and deploy a sharded cluster.","790331","test_build_and_deploy","tests.integration.sharding_tests","Mon Aug 05 01:40:12 UTC 2024","passed","Mon Aug 05 01:53:23 UTC 2024","","test_sharding","",""
"Verifies that the upgrade can run successfully.","394977","test_upgrade","tests.integration.upgrade","Mon Aug 05 01:45:56 UTC 2024","passed","Mon Aug 05 01:52:31 UTC 2024","","test_upgrade","",""
"Build and deploy a sharded cluster.","452938","test_build_and_deploy","tests.integration.sharding_tests","Mon Aug 05 01:45:28 UTC 2024","passed","Mon Aug 05 01:53:01 UTC 2024","","test_sharding_relations","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the mongod
    properly uses the storage that was provided. (ie. doesn't just re-sync everything from
    primary, but instead computes a diff between current storage and primary storage.)
    ","657","test_storage_re_use","tests.integration.ha_tests","Mon Aug 05 01:51:50 UTC 2024","skipped","Mon Aug 05 01:51:51 UTC 2024","","test_ha","",""
"Verifies connecting a shard to a mongos router fails.","301225","test_shard_mongos_relation","tests.integration.sharding_tests","Mon Aug 05 01:57:03 UTC 2024","failed","Mon Aug 05 02:02:04 UTC 2024","","test_sharding_relations","",""
"Test superuser actions (ie creating a new user and creating a new database).","661","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Mon Aug 05 01:59:05 UTC 2024","passed","Mon Aug 05 01:59:06 UTC 2024","","test_charm_relations","",""
"Simple backup tests that verifies that writes are correctly restored.","0","test_restore","tests.integration.backup_tests","Mon Aug 05 02:01:09 UTC 2024","skipped","Mon Aug 05 02:01:09 UTC 2024","","test_backups","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","228785","test_blocked_incorrect_creds","tests.integration.backup_tests","Mon Aug 05 01:52:03 UTC 2024","passed","Mon Aug 05 01:55:51 UTC 2024","","test_backups","",""
"","27860","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Mon Aug 05 02:01:20 UTC 2024","passed","Mon Aug 05 02:01:48 UTC 2024","","test_charm_relations","",""
"Verifies that the preflight check can run successfully.","187902","test_preflight_check_failure","tests.integration.upgrade","Mon Aug 05 01:54:38 UTC 2024","passed","Mon Aug 05 01:57:46 UTC 2024","","test_upgrade","",""
"Test that an application can connect to different clusters of the same database.","26586","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relation_tests.new_relations","Mon Aug 05 02:00:54 UTC 2024","passed","Mon Aug 05 02:01:20 UTC 2024","","test_charm_relations","",""
"Tests that action set-password outputs resets the password on app data and mongod.","13515","test_set_password_action","tests.integration","Mon Aug 05 01:50:53 UTC 2024","passed","Mon Aug 05 01:51:06 UTC 2024","","test_charm","",""
"Verify newly added and newly removed members properly replica data.

    Verify newly members have replicated data and newly removed members are gone without data.
    ","168086","test_replication_member_scaling","tests.integration.ha_tests","Mon Aug 05 02:00:50 UTC 2024","passed","Mon Aug 05 02:03:38 UTC 2024","","test_ha","",""
"Verifies that the charm goes into blocked status when s3 config options are incorrect.","317511","test_blocked_incorrect_conf","tests.integration.backup_tests","Mon Aug 05 01:55:51 UTC 2024","failed","Mon Aug 05 02:01:09 UTC 2024","","test_backups","",""
"Build and deploy one unit of MongoDB.","364032","test_build_and_deploy","tests.integration.backup_tests","Mon Aug 05 01:45:59 UTC 2024","passed","Mon Aug 05 01:52:03 UTC 2024","","test_backups","",""
"Test basic functionality of database relation interface.","41400","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Mon Aug 05 01:52:29 UTC 2024","passed","Mon Aug 05 01:53:11 UTC 2024","","test_charm_relations","",""
"","251678","test_full_cluster_restart","tests.integration.ha_tests","Mon Aug 05 02:11:31 UTC 2024","passed","Mon Aug 05 02:15:43 UTC 2024","","test_ha","",""
"Tests that right after deployment that the primary unit is the leader.","2141","test_leader_is_primary_on_deployment","tests.integration","Mon Aug 05 01:50:42 UTC 2024","passed","Mon Aug 05 01:50:44 UTC 2024","","test_charm","",""
"","0","test_restore_new_cluster[GCP]","tests.integration.backup_tests","Mon Aug 05 02:01:09 UTC 2024","skipped","Mon Aug 05 02:01:09 UTC 2024","","test_backups","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","290925","test_add_units","tests.integration.ha_tests","Mon Aug 05 01:51:54 UTC 2024","passed","Mon Aug 05 01:56:45 UTC 2024","","test_ha","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","711782","test_upgrade","tests.integration.upgrade","Mon Aug 05 02:08:44 UTC 2024","passed","Mon Aug 05 02:20:36 UTC 2024","","test_sharding_upgrade","",""
"Test that two different application connect to the database with different credentials.","107860","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.relation_tests.new_relations","Mon Aug 05 01:59:06 UTC 2024","passed","Mon Aug 05 02:00:54 UTC 2024","","test_charm_relations","",""
"Tests that removing a shard application safely drains data.

    It is preferred that users remove-relations instead of removing shard applications. But we do
    support removing shard applications in a safe way.
    ","687364","test_unconventual_shard_removal","tests.integration.sharding_tests","Mon Aug 05 02:18:45 UTC 2024","passed","Mon Aug 05 02:30:12 UTC 2024","","test_sharding","",""
"Scale up and down the application and verify the replica set is healthy.","2105966","test_scale_up_down_removing_leader","tests.integration.ha_tests","Mon Aug 05 03:08:58 UTC 2024","passed","Mon Aug 05 03:44:04 UTC 2024","","test_ha","",""
"Tests that mongodb is running as a replica set for the application unit.","272","test_unit_is_running_as_replica_set[1]","tests.integration","Mon Aug 05 01:50:42 UTC 2024","passed","Mon Aug 05 01:50:42 UTC 2024","","test_charm","",""
"Tests that there is exactly one replica set primary unit reported by juju.","66525","test_exactly_one_primary_reported_by_juju","tests.integration","Mon Aug 05 02:02:42 UTC 2024","passed","Mon Aug 05 02:03:49 UTC 2024","","test_charm","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","0","test_update_backup_password","tests.integration.backup_tests","Mon Aug 05 02:01:09 UTC 2024","skipped","Mon Aug 05 02:01:09 UTC 2024","","test_backups","",""
"Tests safe removal of a shard that is not primary.","474628","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Mon Aug 05 02:10:50 UTC 2024","passed","Mon Aug 05 02:18:45 UTC 2024","","test_sharding","",""
"Tests that sharded cluster can be configured for s3 configurations.","215826","test_set_credentials_in_cluster","tests.integration.sharding_tests","Mon Aug 05 01:52:33 UTC 2024","passed","Mon Aug 05 01:56:08 UTC 2024","","test_sharding_backups","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","0","test_ready_correct_conf","tests.integration.backup_tests","Mon Aug 05 02:01:09 UTC 2024","skipped","Mon Aug 05 02:01:09 UTC 2024","","test_backups","",""
"Build deploy, and integrate, a sharded cluster.

    TODO: When upgrades are supported, deploy with most recent revision (6/stable when possible,
    but 6/edge as soon as available)
    ","0","test_build_and_deploy","tests.integration.upgrade","Mon Aug 05 01:40:47 UTC 2024","skipped","Mon Aug 05 01:40:47 UTC 2024","","test_sharding_rollback","",""
"Verifies that when the cluster is formed a new user is created.","95271","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Mon Aug 05 01:48:30 UTC 2024","passed","Mon Aug 05 01:50:06 UTC 2024","","test_mongos","",""
"Tests that the cluster can safely set the operator password.","36211","test_set_operator_password","tests.integration.sharding_tests","Mon Aug 05 02:01:18 UTC 2024","passed","Mon Aug 05 02:01:55 UTC 2024","","test_sharding","",""
